Fecha,Hora,Nivel_Escolar,Marca,Inventario_Inicial,Ventas,Inventario_Final
2025-08-01,13,Primaria 6°,EduMax,61,13,48
2025-08-01,13,Primaria 6°,SuperSchool,102,7,95
2025-08-01,13,Primaria 6°,EduMax,222,17,205
2025-08-01,13,Primaria 6°,EduMax,262,14,248
2025-08-01,13,Primaria 6°,EduMax,103,11,92
2025-08-01,13,Primaria 6°,SuperSchool,100,21,79
2025-08-01,13,Primaria 6°,TopKids,75,21,54
2025-08-01,13,Primaria 6°,TopKids,89,11,78
2025-08-01,13,Primaria 6°,SuperSchool,236,7,229
2025-08-01,13,Primaria 6°,TopKids,103,2,101
2025-08-01,13,Primaria 6°,TopKids,160,24,136
2025-08-01,13,Primaria 6°,EduMax,199,5,194
2025-08-01,13,Primaria 6°,SuperSchool,299,4,295
2025-08-01,13,Primaria 6°,TopKids,197,19,178
2025-08-01,13,Primaria 6°,TopKids,293,11,282
2025-08-01,14,Preescolar,EduMax,158,11,147
2025-08-01,14,Preescolar,EduMax,250,2,248
2025-08-01,14,Preescolar,SuperSchool,122,9,113
2025-08-01,14,Preescolar,SuperSchool,178,11,167
2025-08-01,14,Preescolar,EduMax,74,7,67
2025-08-01,14,Kínder,TopKids,291,5,286
2025-08-01,14,Kínder,TopKids,271,6,265
2025-08-01,14,Kínder,EduMax,61,19,42
2025-08-01,14,Kínder,SuperSchool,93,17,76
2025-08-01,14,Kínder,SuperSchool,66,10,56
2025-08-01,14,Kínder,SuperSchool,104,17,87
2025-08-01,14,Kínder,TopKids,61,16,45
2025-08-01,14,Primaria 1°,TopKids,57,21,36
2025-08-01,14,Primaria 1°,SuperSchool,264,5,259
2025-08-01,14,Primaria 1°,EduMax,257,6,251
2025-08-01,14,Primaria 1°,SuperSchool,259,12,247
2025-08-01,14,Primaria 1°,TopKids,108,9,99
2025-08-01,14,Primaria 1°,SuperSchool,75,15,60
2025-08-01,14,Primaria 1°,EduMax,65,7,58
2025-08-01,14,Primaria 1°,SuperSchool,200,21,179
2025-08-01,14,Primaria 1°,EduMax,299,7,292
2025-08-01,14,Primaria 1°,EduMax,128,21,107
2025-08-01,14,Primaria 1°,TopKids,186,19,167
2025-08-01,14,Primaria 1°,EduMax,108,23,85
2025-08-01,14,Primaria 2°,EduMax,272,20,252
2025-08-01,14,Primaria 2°,TopKids,276,18,258
2025-08-01,14,Primaria 2°,TopKids,283,7,276
2025-08-01,14,Primaria 2°,SuperSchool,63,24,39
2025-08-01,14,Primaria 2°,TopKids,157,13,144
2025-08-01,14,Primaria 2°,EduMax,180,5,175
2025-08-01,14,Primaria 2°,TopKids,217,23,194
2025-08-01,14,Primaria 2°,TopKids,157,7,150
2025-08-01,14,Primaria 2°,TopKids,169,17,152
2025-08-01,14,Primaria 2°,SuperSchool,263,13,250
2025-08-01,14,Primaria 2°,EduMax,210,16,194
2025-08-01,14,Primaria 2°,SuperSchool,219,12,207
2025-08-01,14,Primaria 2°,EduMax,243,23,220
2025-08-01,14,Primaria 2°,TopKids,219,2,217
2025-08-01,14,Primaria 2°,EduMax,296,13,283
2025-08-01,14,Primaria 2°,SuperSchool,67,3,64
2025-08-01,14,Primaria 2°,TopKids,88,14,74
2025-08-01,14,Primaria 3°,SuperSchool,239,17,222
2025-08-01,14,Primaria 3°,SuperSchool,111,21,90
2025-08-01,14,Primaria 3°,SuperSchool,65,24,41
2025-08-01,14,Primaria 3°,TopKids,170,10,160
2025-08-01,14,Primaria 3°,EduMax,202,7,195
2025-08-01,14,Primaria 3°,SuperSchool,114,17,97
2025-08-01,14,Primaria 3°,TopKids,222,14,208
2025-08-01,14,Primaria 3°,EduMax,291,4,287
2025-08-01,14,Primaria 4°,EduMax,86,16,70
2025-08-01,14,Primaria 4°,SuperSchool,230,14,216
2025-08-01,14,Primaria 4°,TopKids,122,15,107
2025-08-01,14,Primaria 4°,SuperSchool,170,24,146
2025-08-01,14,Primaria 4°,TopKids,299,5,294
2025-08-01,14,Primaria 4°,SuperSchool,278,11,267
2025-08-01,14,Primaria 5°,EduMax,88,24,64
2025-08-01,14,Primaria 5°,TopKids,95,24,71
2025-08-01,14,Primaria 5°,TopKids,111,13,98
2025-08-01,14,Primaria 5°,EduMax,202,7,195
2025-08-01,14,Primaria 5°,TopKids,121,20,101
2025-08-01,14,Primaria 5°,SuperSchool,112,22,90
2025-08-01,14,Primaria 5°,SuperSchool,292,13,279
2025-08-01,14,Primaria 5°,EduMax,123,11,112
2025-08-01,14,Primaria 5°,EduMax,106,9,97
2025-08-01,14,Primaria 5°,SuperSchool,299,3,296
2025-08-01,14,Primaria 5°,EduMax,54,5,49
2025-08-01,14,Primaria 5°,EduMax,96,23,73
2025-08-01,14,Primaria 5°,SuperSchool,58,3,55
2025-08-01,14,Primaria 5°,EduMax,290,10,280
2025-08-01,14,Primaria 5°,TopKids,227,18,209
2025-08-01,14,Primaria 5°,EduMax,194,24,170
2025-08-01,14,Primaria 6°,TopKids,279,13,266
2025-08-01,14,Primaria 6°,SuperSchool,288,9,279
2025-08-01,14,Primaria 6°,EduMax,150,2,148
2025-08-01,14,Primaria 6°,TopKids,154,24,130
2025-08-01,14,Primaria 6°,TopKids,172,9,163
2025-08-01,14,Primaria 6°,TopKids,202,2,200
2025-08-01,14,Primaria 6°,EduMax,58,15,43
2025-08-01,15,Preescolar,SuperSchool,54,11,43
2025-08-01,15,Preescolar,TopKids,275,24,251
2025-08-01,15,Preescolar,TopKids,87,8,79
2025-08-01,15,Preescolar,TopKids,182,16,166
2025-08-01,15,Preescolar,EduMax,195,6,189
2025-08-01,15,Preescolar,SuperSchool,109,16,93
2025-08-01,15,Preescolar,SuperSchool,77,5,72
2025-08-01,15,Preescolar,SuperSchool,130,18,112
2025-08-01,15,Preescolar,SuperSchool,273,19,254
2025-08-01,15,Preescolar,EduMax,116,24,92
2025-08-01,15,Preescolar,EduMax,89,13,76
2025-08-01,15,Preescolar,SuperSchool,82,6,76
2025-08-01,15,Kínder,TopKids,129,8,121
2025-08-01,15,Kínder,SuperSchool,108,16,92
2025-08-01,15,Kínder,SuperSchool,62,11,51
2025-08-01,15,Kínder,SuperSchool,138,21,117
2025-08-01,15,Kínder,EduMax,149,6,143
2025-08-01,15,Kínder,TopKids,182,11,171
2025-08-01,15,Kínder,SuperSchool,107,19,88
2025-08-01,15,Kínder,TopKids,72,10,62
2025-08-01,15,Kínder,EduMax,209,11,198
2025-08-01,15,Kínder,SuperSchool,207,7,200
2025-08-01,15,Kínder,TopKids,131,4,127
2025-08-01,15,Kínder,EduMax,255,13,242
2025-08-01,15,Primaria 1°,TopKids,243,13,230
2025-08-01,15,Primaria 1°,EduMax,204,17,187
2025-08-01,15,Primaria 1°,SuperSchool,66,8,58
2025-08-01,15,Primaria 1°,TopKids,147,24,123
2025-08-01,15,Primaria 1°,SuperSchool,212,16,196
2025-08-01,15,Primaria 1°,EduMax,260,7,253
2025-08-01,15,Primaria 1°,EduMax,282,2,280
2025-08-01,15,Primaria 1°,TopKids,205,15,190
2025-08-01,15,Primaria 1°,EduMax,86,22,64
2025-08-01,15,Primaria 1°,EduMax,117,17,100
2025-08-01,15,Primaria 1°,EduMax,194,10,184
2025-08-01,15,Primaria 1°,EduMax,242,22,220
2025-08-01,15,Primaria 1°,EduMax,169,18,151
2025-08-01,15,Primaria 1°,EduMax,63,15,48
2025-08-01,15,Primaria 1°,SuperSchool,253,4,249
2025-08-01,15,Primaria 1°,TopKids,276,20,256
2025-08-01,15,Primaria 1°,SuperSchool,253,7,246
2025-08-01,15,Primaria 2°,TopKids,82,6,76
2025-08-01,15,Primaria 2°,TopKids,128,19,109
2025-08-01,15,Primaria 2°,TopKids,107,23,84
2025-08-01,15,Primaria 2°,EduMax,275,14,261
2025-08-01,15,Primaria 2°,EduMax,78,4,74
2025-08-01,15,Primaria 2°,SuperSchool,148,13,135
2025-08-01,15,Primaria 2°,SuperSchool,88,15,73
2025-08-01,15,Primaria 2°,TopKids,78,11,67
2025-08-01,15,Primaria 2°,EduMax,224,14,210
2025-08-01,15,Primaria 2°,EduMax,252,3,249
2025-08-01,15,Primaria 2°,SuperSchool,175,12,163
2025-08-01,15,Primaria 2°,SuperSchool,70,15,55
2025-08-01,15,Primaria 2°,SuperSchool,236,20,216
2025-08-01,15,Primaria 2°,EduMax,196,5,191
2025-08-01,15,Primaria 2°,TopKids,50,6,44
2025-08-01,15,Primaria 2°,TopKids,211,3,208
2025-08-01,15,Primaria 2°,SuperSchool,74,24,50
2025-08-01,15,Primaria 3°,EduMax,64,12,52
2025-08-01,15,Primaria 3°,TopKids,121,14,107
2025-08-01,15,Primaria 3°,SuperSchool,194,21,173
2025-08-01,15,Primaria 3°,TopKids,76,14,62
2025-08-01,15,Primaria 3°,EduMax,293,7,286
2025-08-01,15,Primaria 3°,TopKids,142,12,130
2025-08-01,15,Primaria 3°,SuperSchool,73,3,70
2025-08-01,15,Primaria 3°,EduMax,64,14,50
2025-08-01,15,Primaria 3°,TopKids,66,12,54
2025-08-01,15,Primaria 3°,SuperSchool,215,16,199
2025-08-01,15,Primaria 3°,SuperSchool,237,22,215
2025-08-01,15,Primaria 3°,EduMax,294,21,273
2025-08-01,15,Primaria 3°,EduMax,137,8,129
2025-08-01,15,Primaria 3°,TopKids,113,13,100
2025-08-01,15,Primaria 3°,SuperSchool,121,21,100
2025-08-01,15,Primaria 3°,EduMax,271,18,253
2025-08-01,15,Primaria 4°,TopKids,144,6,138
2025-08-01,15,Primaria 4°,TopKids,94,1,93
2025-08-01,15,Primaria 4°,EduMax,218,8,210
2025-08-01,15,Primaria 4°,TopKids,263,19,244
2025-08-01,15,Primaria 4°,SuperSchool,194,12,182
2025-08-01,15,Primaria 4°,SuperSchool,95,15,80
2025-08-01,15,Primaria 4°,EduMax,135,20,115
2025-08-01,15,Primaria 4°,SuperSchool,251,8,243
2025-08-01,15,Primaria 4°,EduMax,146,2,144
2025-08-01,15,Primaria 4°,SuperSchool,82,9,73
2025-08-01,15,Primaria 4°,SuperSchool,207,1,206
2025-08-01,15,Primaria 4°,SuperSchool,165,22,143
2025-08-01,15,Primaria 4°,TopKids,243,6,237
2025-08-01,15,Primaria 4°,TopKids,139,14,125
2025-08-01,15,Primaria 4°,EduMax,291,15,276
2025-08-01,15,Primaria 4°,EduMax,155,23,132
2025-08-01,15,Primaria 4°,SuperSchool,153,11,142
2025-08-01,15,Primaria 4°,SuperSchool,244,6,238
2025-08-01,15,Primaria 5°,EduMax,122,7,115
2025-08-01,15,Primaria 5°,TopKids,209,9,200
2025-08-01,15,Primaria 5°,EduMax,253,8,245
2025-08-01,15,Primaria 5°,EduMax,141,20,121
2025-08-01,15,Primaria 5°,EduMax,160,7,153
2025-08-01,15,Primaria 5°,TopKids,133,16,117
2025-08-01,15,Primaria 5°,EduMax,107,22,85
2025-08-01,15,Primaria 5°,EduMax,176,3,173
2025-08-01,15,Primaria 5°,TopKids,90,10,80
2025-08-01,15,Primaria 5°,EduMax,252,18,234
2025-08-01,15,Primaria 5°,EduMax,61,23,38
2025-08-01,15,Primaria 5°,SuperSchool,74,13,61
2025-08-01,15,Primaria 5°,TopKids,171,19,152
2025-08-01,15,Primaria 6°,EduMax,149,13,136
2025-08-01,15,Primaria 6°,SuperSchool,168,21,147
2025-08-01,15,Primaria 6°,TopKids,81,19,62
2025-08-01,15,Primaria 6°,EduMax,247,18,229
2025-08-01,15,Primaria 6°,TopKids,199,5,194
2025-08-01,15,Primaria 6°,SuperSchool,108,3,105
2025-08-01,15,Primaria 6°,EduMax,292,3,289
2025-08-01,15,Primaria 6°,SuperSchool,142,22,120
2025-08-01,15,Primaria 6°,TopKids,256,1,255
2025-08-01,15,Primaria 6°,TopKids,125,17,108
2025-08-01,15,Primaria 6°,EduMax,262,24,238
2025-08-01,16,Preescolar,SuperSchool,53,12,41
2025-08-01,16,Preescolar,EduMax,69,24,45
2025-08-01,16,Preescolar,EduMax,226,19,207
2025-08-01,16,Preescolar,SuperSchool,213,21,192
2025-08-01,16,Preescolar,EduMax,277,2,275
2025-08-01,16,Preescolar,TopKids,211,4,207
2025-08-01,16,Preescolar,EduMax,88,10,78
2025-08-01,16,Preescolar,TopKids,164,22,142
2025-08-01,16,Kínder,TopKids,286,18,268
2025-08-01,16,Kínder,SuperSchool,192,1,191
2025-08-01,16,Kínder,TopKids,75,8,67
2025-08-01,16,Kínder,EduMax,136,10,126
2025-08-01,16,Kínder,EduMax,127,2,125
2025-08-01,16,Kínder,TopKids,86,5,81
2025-08-01,16,Kínder,EduMax,286,9,277
2025-08-01,16,Kínder,EduMax,295,15,280
2025-08-01,16,Kínder,EduMax,297,7,290
2025-08-01,16,Kínder,SuperSchool,133,2,131
2025-08-01,16,Kínder,TopKids,119,17,102
2025-08-01,16,Kínder,TopKids,138,2,136
2025-08-01,16,Kínder,TopKids,278,5,273
2025-08-01,16,Kínder,TopKids,242,8,234
2025-08-01,16,Kínder,SuperSchool,200,15,185
2025-08-01,16,Kínder,TopKids,188,10,178
2025-08-01,16,Kínder,TopKids,167,14,153
2025-08-01,16,Primaria 1°,SuperSchool,59,12,47
2025-08-01,16,Primaria 1°,EduMax,154,1,153
2025-08-01,16,Primaria 1°,SuperSchool,69,8,61
2025-08-01,16,Primaria 1°,TopKids,253,1,252
2025-08-01,16,Primaria 1°,SuperSchool,113,22,91
2025-08-01,16,Primaria 1°,SuperSchool,156,5,151
2025-08-01,16,Primaria 1°,TopKids,278,12,266
2025-08-01,16,Primaria 1°,SuperSchool,98,17,81
2025-08-01,16,Primaria 1°,TopKids,256,6,250
2025-08-01,16,Primaria 1°,TopKids,238,20,218
2025-08-01,16,Primaria 1°,EduMax,127,2,125
2025-08-01,16,Primaria 1°,SuperSchool,86,20,66
2025-08-01,16,Primaria 1°,EduMax,78,1,77
2025-08-01,16,Primaria 1°,TopKids,84,6,78
2025-08-01,16,Primaria 2°,SuperSchool,108,5,103
2025-08-01,16,Primaria 2°,SuperSchool,290,19,271
2025-08-01,16,Primaria 2°,EduMax,61,10,51
2025-08-01,16,Primaria 2°,SuperSchool,291,24,267
2025-08-01,16,Primaria 2°,TopKids,92,2,90
2025-08-01,16,Primaria 2°,SuperSchool,99,7,92
2025-08-01,16,Primaria 2°,TopKids,233,15,218
2025-08-01,16,Primaria 2°,TopKids,227,23,204
2025-08-01,16,Primaria 2°,EduMax,133,23,110
2025-08-01,16,Primaria 3°,SuperSchool,101,16,85
2025-08-01,16,Primaria 3°,EduMax,283,23,260
2025-08-01,16,Primaria 3°,EduMax,134,1,133
2025-08-01,16,Primaria 3°,TopKids,57,6,51
2025-08-01,16,Primaria 3°,SuperSchool,288,22,266
2025-08-01,16,Primaria 3°,TopKids,83,1,82
2025-08-01,16,Primaria 3°,TopKids,168,11,157
2025-08-01,16,Primaria 3°,EduMax,207,18,189
2025-08-01,16,Primaria 3°,EduMax,194,8,186
2025-08-01,16,Primaria 3°,TopKids,281,17,264
2025-08-01,16,Primaria 3°,TopKids,121,14,107
2025-08-01,16,Primaria 3°,SuperSchool,50,19,31
2025-08-01,16,Primaria 3°,TopKids,257,14,243
2025-08-01,16,Primaria 3°,SuperSchool,97,5,92
2025-08-01,16,Primaria 3°,SuperSchool,139,2,137
2025-08-01,16,Primaria 3°,EduMax,241,6,235
2025-08-01,16,Primaria 3°,TopKids,122,1,121
2025-08-01,16,Primaria 3°,SuperSchool,138,16,122
2025-08-01,16,Primaria 4°,SuperSchool,294,13,281
2025-08-01,16,Primaria 4°,TopKids,282,11,271
2025-08-01,16,Primaria 4°,EduMax,174,6,168
2025-08-01,16,Primaria 4°,EduMax,181,6,175
2025-08-01,16,Primaria 4°,TopKids,247,2,245
2025-08-01,16,Primaria 4°,EduMax,190,9,181
2025-08-01,16,Primaria 4°,TopKids,132,13,119
2025-08-01,16,Primaria 4°,TopKids,178,24,154
2025-08-01,16,Primaria 4°,EduMax,103,7,96
2025-08-01,16,Primaria 4°,SuperSchool,262,15,247
2025-08-01,16,Primaria 4°,SuperSchool,125,7,118
2025-08-01,16,Primaria 4°,TopKids,198,19,179
2025-08-01,16,Primaria 4°,SuperSchool,266,1,265
2025-08-01,16,Primaria 4°,SuperSchool,273,17,256
2025-08-01,16,Primaria 4°,TopKids,221,6,215
2025-08-01,16,Primaria 4°,EduMax,60,3,57
2025-08-01,16,Primaria 4°,EduMax,255,10,245
2025-08-01,16,Primaria 5°,EduMax,58,3,55
2025-08-01,16,Primaria 5°,SuperSchool,75,8,67
2025-08-01,16,Primaria 5°,EduMax,247,21,226
2025-08-01,16,Primaria 5°,SuperSchool,203,12,191
2025-08-01,16,Primaria 5°,SuperSchool,275,16,259
2025-08-01,16,Primaria 5°,SuperSchool,256,12,244
2025-08-01,16,Primaria 6°,TopKids,92,16,76
2025-08-01,16,Primaria 6°,TopKids,119,14,105
2025-08-01,16,Primaria 6°,EduMax,157,11,146
2025-08-01,16,Primaria 6°,SuperSchool,70,23,47
2025-08-01,16,Primaria 6°,TopKids,296,16,280
2025-08-01,16,Primaria 6°,TopKids,166,15,151
2025-08-01,16,Primaria 6°,SuperSchool,85,11,74
2025-08-01,16,Primaria 6°,TopKids,64,4,60
2025-08-04,9,Preescolar,SuperSchool,263,19,244
2025-08-04,9,Preescolar,EduMax,127,4,123
2025-08-04,9,Preescolar,SuperSchool,101,14,87
2025-08-04,9,Preescolar,TopKids,206,15,191
2025-08-04,9,Preescolar,TopKids,185,16,169
2025-08-04,9,Preescolar,EduMax,213,18,195
2025-08-04,9,Preescolar,EduMax,226,13,213
2025-08-04,9,Preescolar,EduMax,138,11,127
2025-08-04,9,Preescolar,TopKids,144,12,132
2025-08-04,9,Kínder,TopKids,190,7,183
2025-08-04,9,Kínder,TopKids,105,17,88
2025-08-04,9,Kínder,EduMax,238,10,228
2025-08-04,9,Kínder,EduMax,56,22,34
2025-08-04,9,Kínder,SuperSchool,221,24,197
2025-08-04,9,Kínder,SuperSchool,155,15,140
2025-08-04,9,Kínder,TopKids,190,23,167
2025-08-04,9,Kínder,EduMax,167,21,146
2025-08-04,9,Kínder,EduMax,269,9,260
2025-08-04,9,Kínder,EduMax,58,15,43
2025-08-04,9,Kínder,EduMax,265,10,255
2025-08-04,9,Kínder,SuperSchool,203,5,198
2025-08-04,9,Kínder,EduMax,201,19,182
2025-08-04,9,Kínder,TopKids,251,18,233
2025-08-04,9,Primaria 1°,EduMax,274,23,251
2025-08-04,9,Primaria 1°,EduMax,118,15,103
2025-08-04,9,Primaria 1°,SuperSchool,276,12,264
2025-08-04,9,Primaria 1°,EduMax,210,23,187
2025-08-04,9,Primaria 1°,SuperSchool,258,22,236
2025-08-04,9,Primaria 1°,SuperSchool,192,3,189
2025-08-04,9,Primaria 1°,TopKids,209,11,198
2025-08-04,9,Primaria 2°,SuperSchool,127,13,114
2025-08-04,9,Primaria 2°,SuperSchool,234,2,232
2025-08-04,9,Primaria 2°,TopKids,56,21,35
2025-08-04,9,Primaria 2°,EduMax,116,10,106
2025-08-04,9,Primaria 2°,EduMax,174,7,167
2025-08-04,9,Primaria 2°,SuperSchool,290,11,279
2025-08-04,9,Primaria 2°,TopKids,73,14,59
2025-08-04,9,Primaria 2°,TopKids,117,6,111
2025-08-04,9,Primaria 2°,EduMax,81,7,74
2025-08-04,9,Primaria 2°,SuperSchool,287,4,283
2025-08-04,9,Primaria 2°,SuperSchool,146,4,142
2025-08-04,9,Primaria 2°,TopKids,122,8,114
2025-08-04,9,Primaria 2°,SuperSchool,172,6,166
2025-08-04,9,Primaria 2°,SuperSchool,280,4,276
2025-08-04,9,Primaria 3°,SuperSchool,109,2,107
2025-08-04,9,Primaria 3°,SuperSchool,221,21,200
2025-08-04,9,Primaria 3°,EduMax,249,18,231
2025-08-04,9,Primaria 3°,TopKids,295,12,283
2025-08-04,9,Primaria 3°,SuperSchool,107,3,104
2025-08-04,9,Primaria 3°,EduMax,119,2,117
2025-08-04,9,Primaria 3°,TopKids,221,2,219
2025-08-04,9,Primaria 3°,EduMax,258,3,255
2025-08-04,9,Primaria 3°,EduMax,264,20,244
2025-08-04,9,Primaria 3°,EduMax,93,4,89
2025-08-04,9,Primaria 3°,SuperSchool,126,15,111
2025-08-04,9,Primaria 3°,SuperSchool,104,16,88
2025-08-04,9,Primaria 3°,EduMax,239,23,216
2025-08-04,9,Primaria 3°,SuperSchool,193,12,181
2025-08-04,9,Primaria 3°,TopKids,193,13,180
2025-08-04,9,Primaria 3°,TopKids,141,19,122
2025-08-04,9,Primaria 3°,EduMax,54,20,34
2025-08-04,9,Primaria 4°,SuperSchool,170,21,149
2025-08-04,9,Primaria 4°,EduMax,199,18,181
2025-08-04,9,Primaria 4°,TopKids,81,1,80
2025-08-04,9,Primaria 4°,SuperSchool,65,12,53
2025-08-04,9,Primaria 4°,EduMax,293,2,291
2025-08-04,9,Primaria 4°,SuperSchool,191,4,187
2025-08-04,9,Primaria 4°,SuperSchool,200,18,182
2025-08-04,9,Primaria 4°,SuperSchool,115,9,106
2025-08-04,9,Primaria 4°,SuperSchool,51,9,42
2025-08-04,9,Primaria 4°,SuperSchool,124,3,121
2025-08-04,9,Primaria 4°,EduMax,200,4,196
2025-08-04,9,Primaria 4°,EduMax,104,6,98
2025-08-04,9,Primaria 5°,EduMax,220,15,205
2025-08-04,9,Primaria 5°,EduMax,109,5,104
2025-08-04,9,Primaria 5°,EduMax,61,15,46
2025-08-04,9,Primaria 5°,SuperSchool,91,6,85
2025-08-04,9,Primaria 5°,EduMax,222,3,219
2025-08-04,9,Primaria 5°,EduMax,265,10,255
2025-08-04,9,Primaria 5°,EduMax,255,6,249
2025-08-04,9,Primaria 6°,TopKids,229,14,215
2025-08-04,9,Primaria 6°,SuperSchool,192,21,171
2025-08-04,9,Primaria 6°,TopKids,115,2,113
2025-08-04,9,Primaria 6°,TopKids,259,14,245
2025-08-04,9,Primaria 6°,EduMax,59,2,57
2025-08-04,9,Primaria 6°,SuperSchool,103,1,102
2025-08-04,9,Primaria 6°,TopKids,63,1,62
2025-08-04,10,Preescolar,EduMax,287,20,267
2025-08-04,10,Preescolar,TopKids,276,9,267
2025-08-04,10,Preescolar,EduMax,74,13,61
2025-08-04,10,Preescolar,SuperSchool,275,8,267
2025-08-04,10,Preescolar,SuperSchool,275,4,271
2025-08-04,10,Preescolar,SuperSchool,128,4,124
2025-08-04,10,Preescolar,SuperSchool,237,12,225
2025-08-04,10,Preescolar,SuperSchool,80,14,66
2025-08-04,10,Preescolar,EduMax,270,6,264
2025-08-04,10,Preescolar,SuperSchool,92,2,90
2025-08-04,10,Preescolar,TopKids,260,19,241
2025-08-04,10,Preescolar,SuperSchool,260,2,258
2025-08-04,10,Preescolar,EduMax,138,2,136
2025-08-04,10,Preescolar,EduMax,60,18,42
2025-08-04,10,Preescolar,SuperSchool,208,24,184
2025-08-04,10,Preescolar,TopKids,250,23,227
2025-08-04,10,Preescolar,TopKids,186,3,183
2025-08-04,10,Preescolar,SuperSchool,122,14,108
2025-08-04,10,Kínder,TopKids,129,16,113
2025-08-04,10,Kínder,SuperSchool,53,4,49
2025-08-04,10,Kínder,TopKids,89,17,72
2025-08-04,10,Kínder,SuperSchool,152,20,132
2025-08-04,10,Kínder,SuperSchool,101,4,97
2025-08-04,10,Kínder,EduMax,280,18,262
2025-08-04,10,Kínder,TopKids,278,20,258
2025-08-04,10,Primaria 1°,EduMax,276,7,269
2025-08-04,10,Primaria 1°,TopKids,141,22,119
2025-08-04,10,Primaria 1°,EduMax,248,5,243
2025-08-04,10,Primaria 1°,SuperSchool,135,5,130
2025-08-04,10,Primaria 1°,EduMax,232,2,230
2025-08-04,10,Primaria 1°,EduMax,268,21,247
2025-08-04,10,Primaria 1°,EduMax,279,15,264
2025-08-04,10,Primaria 1°,SuperSchool,187,23,164
2025-08-04,10,Primaria 1°,EduMax,169,7,162
2025-08-04,10,Primaria 1°,SuperSchool,114,13,101
2025-08-04,10,Primaria 1°,SuperSchool,267,18,249
2025-08-04,10,Primaria 1°,SuperSchool,262,21,241
2025-08-04,10,Primaria 1°,EduMax,278,13,265
2025-08-04,10,Primaria 1°,SuperSchool,276,17,259
2025-08-04,10,Primaria 1°,TopKids,240,21,219
2025-08-04,10,Primaria 1°,TopKids,166,4,162
2025-08-04,10,Primaria 1°,EduMax,101,16,85
2025-08-04,10,Primaria 1°,EduMax,281,3,278
2025-08-04,10,Primaria 1°,SuperSchool,270,20,250
2025-08-04,10,Primaria 2°,EduMax,91,21,70
2025-08-04,10,Primaria 2°,EduMax,190,17,173
2025-08-04,10,Primaria 2°,SuperSchool,241,17,224
2025-08-04,10,Primaria 2°,SuperSchool,218,1,217
2025-08-04,10,Primaria 2°,EduMax,109,16,93
2025-08-04,10,Primaria 2°,SuperSchool,146,10,136
2025-08-04,10,Primaria 2°,EduMax,107,8,99
2025-08-04,10,Primaria 2°,SuperSchool,77,11,66
2025-08-04,10,Primaria 2°,TopKids,83,8,75
2025-08-04,10,Primaria 2°,TopKids,263,8,255
2025-08-04,10,Primaria 2°,SuperSchool,128,17,111
2025-08-04,10,Primaria 2°,TopKids,137,13,124
2025-08-04,10,Primaria 2°,TopKids,118,12,106
2025-08-04,10,Primaria 2°,SuperSchool,136,5,131
2025-08-04,10,Primaria 2°,SuperSchool,249,23,226
2025-08-04,10,Primaria 2°,TopKids,178,13,165
2025-08-04,10,Primaria 2°,TopKids,201,3,198
2025-08-04,10,Primaria 3°,SuperSchool,182,20,162
2025-08-04,10,Primaria 3°,SuperSchool,281,14,267
2025-08-04,10,Primaria 3°,TopKids,229,15,214
2025-08-04,10,Primaria 3°,TopKids,184,19,165
2025-08-04,10,Primaria 3°,TopKids,284,5,279
2025-08-04,10,Primaria 3°,SuperSchool,143,22,121
2025-08-04,10,Primaria 3°,EduMax,87,15,72
2025-08-04,10,Primaria 3°,SuperSchool,272,8,264
2025-08-04,10,Primaria 3°,SuperSchool,122,2,120
2025-08-04,10,Primaria 3°,TopKids,227,3,224
2025-08-04,10,Primaria 3°,SuperSchool,85,4,81
2025-08-04,10,Primaria 3°,EduMax,154,9,145
2025-08-04,10,Primaria 4°,EduMax,168,18,150
2025-08-04,10,Primaria 4°,EduMax,198,4,194
2025-08-04,10,Primaria 4°,TopKids,281,2,279
2025-08-04,10,Primaria 4°,EduMax,62,21,41
2025-08-04,10,Primaria 4°,TopKids,193,2,191
2025-08-04,10,Primaria 4°,TopKids,59,15,44
2025-08-04,10,Primaria 4°,SuperSchool,217,18,199
2025-08-04,10,Primaria 4°,TopKids,250,8,242
2025-08-04,10,Primaria 4°,TopKids,127,18,109
2025-08-04,10,Primaria 4°,EduMax,293,20,273
2025-08-04,10,Primaria 4°,SuperSchool,221,19,202
2025-08-04,10,Primaria 4°,EduMax,162,24,138
2025-08-04,10,Primaria 4°,SuperSchool,276,23,253
2025-08-04,10,Primaria 5°,SuperSchool,61,9,52
2025-08-04,10,Primaria 5°,TopKids,67,21,46
2025-08-04,10,Primaria 5°,SuperSchool,198,8,190
2025-08-04,10,Primaria 5°,EduMax,153,14,139
2025-08-04,10,Primaria 5°,TopKids,200,12,188
2025-08-04,10,Primaria 5°,TopKids,135,22,113
2025-08-04,10,Primaria 5°,TopKids,138,22,116
2025-08-04,10,Primaria 5°,SuperSchool,62,18,44
2025-08-04,10,Primaria 5°,EduMax,78,21,57
2025-08-04,10,Primaria 5°,TopKids,229,18,211
2025-08-04,10,Primaria 5°,TopKids,256,19,237
2025-08-04,10,Primaria 6°,SuperSchool,71,11,60
2025-08-04,10,Primaria 6°,SuperSchool,238,1,237
2025-08-04,10,Primaria 6°,TopKids,240,22,218
2025-08-04,10,Primaria 6°,TopKids,72,7,65
2025-08-04,10,Primaria 6°,TopKids,74,5,69
2025-08-04,10,Primaria 6°,TopKids,185,10,175
